,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Wakefield,40.89470517661,-73.84720052054902,Lollipops Gelato,40.894123150205274,-73.84589162362325,Dessert Shop
1,Wakefield,40.89470517661,-73.84720052054902,Ripe Kitchen & Bar,40.898151685683544,-73.83887499584462,Caribbean Restaurant
2,Wakefield,40.89470517661,-73.84720052054902,Ali's Roti Shop,40.89403569556059,-73.8569349369388,Caribbean Restaurant
3,Wakefield,40.89470517661,-73.84720052054902,Jackie's West Indian Bakery,40.88928305984094,-73.84330953453158,Caribbean Restaurant
4,Wakefield,40.89470517661,-73.84720052054902,Carvel Ice Cream,40.890486685759605,-73.84856772568665,Ice Cream Shop
5,Wakefield,40.89470517661,-73.84720052054902,Rite Aid,40.896649,-73.8448461,Pharmacy
6,Wakefield,40.89470517661,-73.84720052054902,Jimbo's,40.89174013088267,-73.85822584571335,Burger Joint
7,Wakefield,40.89470517661,-73.84720052054902,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop
8,Wakefield,40.89470517661,-73.84720052054902,Walgreens,40.896528,-73.8447,Pharmacy
9,Wakefield,40.89470517661,-73.84720052054902,Rite Aid,40.8890623,-73.8429927,Pharmacy
10,Wakefield,40.89470517661,-73.84720052054902,Subway,40.89046821651127,-73.8491520209833,Sandwich Place
11,Wakefield,40.89470517661,-73.84720052054902,Shell,40.894187118166535,-73.84586195733382,Gas Station
12,Wakefield,40.89470517661,-73.84720052054902,T-Mobile,40.8932163,-73.8572509,Mobile Phone Shop
13,Wakefield,40.89470517661,-73.84720052054902,Walgreens,40.89875681347848,-73.85444551706314,Pharmacy
14,Wakefield,40.89470517661,-73.84720052054902,McDonald's,40.90264544569362,-73.84948544204235,Fast Food Restaurant
15,Wakefield,40.89470517661,-73.84720052054902,Popeyes Louisiana Kitchen,40.89836291415397,-73.85474315537252,Fried Chicken Joint
16,Wakefield,40.89470517661,-73.84720052054902,Domino's Pizza,40.89844256649264,-73.85485053062439,Pizza Place
17,Wakefield,40.89470517661,-73.84720052054902,E&L Bakery,40.893564000000005,-73.85699699999999,Bakery
18,Wakefield,40.89470517661,-73.84720052054902,Dunkin',40.89838958635662,-73.85464265921001,Donut Shop
19,Wakefield,40.89470517661,-73.84720052054902,Chase Bank,40.893297,-73.856222,Bank
20,Wakefield,40.89470517661,-73.84720052054902,Shell,40.891771000000006,-73.853213,Gas Station
21,Wakefield,40.89470517661,-73.84720052054902,Fine Fare,40.88924476474482,-73.84357937403945,Supermarket
22,Wakefield,40.89470517661,-73.84720052054902,Popeyes Louisiana Kitchen,40.889502652424504,-73.84338927759532,Fried Chicken Joint
23,Wakefield,40.89470517661,-73.84720052054902,Capital One Bank,40.89374018544049,-73.85745366780156,Bank
24,Wakefield,40.89470517661,-73.84720052054902,Foodtown,40.896418935039556,-73.85564224112738,Supermarket
25,Wakefield,40.89470517661,-73.84720052054902,Shell,40.888851165771484,-73.84249114990234,Gas Station
26,Wakefield,40.89470517661,-73.84720052054902,Central Deli,40.896728,-73.844387,Deli / Bodega
27,Wakefield,40.89470517661,-73.84720052054902,McDonald's,40.889434814453125,-73.84336853027344,Fast Food Restaurant
28,Wakefield,40.89470517661,-73.84720052054902,Dunkin',40.89306385538046,-73.85697719386576,Donut Shop
29,Wakefield,40.89470517661,-73.84720052054902,Louis Pizza,40.898399,-73.84881,Pizza Place
30,Wakefield,40.89470517661,-73.84720052054902,McDonald's,40.892779,-73.857473,Fast Food Restaurant
31,Wakefield,40.89470517661,-73.84720052054902,Rite Aid,40.89851188277123,-73.8553595778686,Pharmacy
32,Wakefield,40.89470517661,-73.84720052054902,Rite Aid,40.8922837,-73.8583027,Pharmacy
33,Wakefield,40.89470517661,-73.84720052054902,Dee-Lectable Pleasure Cakes,40.890736042333955,-73.85183339667164,Bakery
34,Wakefield,40.89470517661,-73.84720052054902,Baychester Avenue Food Truck,40.890479268747484,-73.84272476029565,Food Truck
35,Wakefield,40.89470517661,-73.84720052054902,Hong Kong China King,40.88956832885742,-73.84291076660156,Chinese Restaurant
36,Wakefield,40.89470517661,-73.84720052054902,Bee Line 42 MTA NYCT BX39 MTABus BXM11 (White Plains Road/238th St),40.89821356300333,-73.85453259642759,Bus Station
37,Wakefield,40.89470517661,-73.84720052054902,Mandarin House,40.888139,-73.84711899999999,Chinese Restaurant
38,Wakefield,40.89470517661,-73.84720052054902,El Mangu Tipico Restaurant,40.89289063331684,-73.85582475342396,Spanish Restaurant
39,Wakefield,40.89470517661,-73.84720052054902,Associated Supermarket,40.88796975874366,-73.84692879859317,Supermarket
40,Wakefield,40.89470517661,-73.84720052054902,Metro by T-Mobile,40.89760984082104,-73.85535771685647,Mobile Phone Shop
41,Wakefield,40.89470517661,-73.84720052054902,PAYOMATIC,40.898492237889734,-73.85500743985176,Check Cashing Service
42,Wakefield,40.89470517661,-73.84720052054902,Original Joe's Pizza,40.893337423606994,-73.85710509714613,Pizza Place
43,Wakefield,40.89470517661,-73.84720052054902,Kennedy Fried Chicken & Pizza,40.892988,-73.85725699999999,Fried Chicken Joint
44,Wakefield,40.89470517661,-73.84720052054902,Original Tony's Pizza,40.893301,-73.857765,Pizza Place
45,Wakefield,40.89470517661,-73.84720052054902,Seton Falls Park,40.8884138255166,-73.84018621289728,Park
46,Wakefield,40.89470517661,-73.84720052054902,Deals,40.89447021484375,-73.85712432861328,Discount Store
47,Co-op City,40.87429419303012,-73.82993910812398,Dumplin Shop,40.876042191838856,-73.83595004760689,Dumpling Restaurant
48,Co-op City,40.87429419303012,-73.82993910812398,Stop & Shop,40.8685268,-73.8257547,Supermarket
49,Co-op City,40.87429419303012,-73.82993910812398,Panera Bread,40.867866294858295,-73.82784470915794,Bakery
50,Co-op City,40.87429419303012,-73.82993910812398,Sangria Cafe,40.869620114462194,-73.82807151742419,Spanish Restaurant
51,Co-op City,40.87429419303012,-73.82993910812398,Rite Aid,40.8703448818904,-73.82830202579498,Pharmacy
52,Co-op City,40.87429419303012,-73.82993910812398,Red Lobster,40.869059,-73.826987,Seafood Restaurant
53,Co-op City,40.87429419303012,-73.82993910812398,Country Thyme Cuisine,40.87688005361567,-73.83773352710116,Caribbean Restaurant
54,Co-op City,40.87429419303012,-73.82993910812398,Dollar Tree,40.87012498449601,-73.82898863175873,Discount Store
55,Co-op City,40.87429419303012,-73.82993910812398,The Cookie Factory,40.87646144059442,-73.8393530654225,Bakery
56,Co-op City,40.87429419303012,-73.82993910812398,Bay Plaza Shopping Center,40.867410043679406,-73.82665440072603,Shopping Mall
57,Co-op City,40.87429419303012,-73.82993910812398,Capri II Pizza,40.87637420537464,-73.82994042507629,Pizza Place
58,Co-op City,40.87429419303012,-73.82993910812398,Chipotle Mexican Grill,40.868854,-73.82627,Mexican Restaurant
59,Co-op City,40.87429419303012,-73.82993910812398,Carter's,40.866811,-73.827478,Kids Store
60,Co-op City,40.87429419303012,-73.82993910812398,Five Below,40.86826210150015,-73.82481112912296,Discount Store
61,Co-op City,40.87429419303012,-73.82993910812398,Dallas BBQ,40.86795564512483,-73.82530024455193,BBQ Joint
62,Co-op City,40.87429419303012,-73.82993910812398,T-Mobile,40.86852738129755,-73.82726092638222,Mobile Phone Shop
63,Co-op City,40.87429419303012,-73.82993910812398,Rite Aid,40.881139,-73.823758,Pharmacy
64,Co-op City,40.87429419303012,-73.82993910812398,Bartow Mall,40.86962910502878,-73.82806667576247,Shopping Mall
65,Co-op City,40.87429419303012,-73.82993910812398,United States Postal Service,40.876544999714135,-73.82897794246674,Post Office
66,Co-op City,40.87429419303012,-73.82993910812398,DSW,40.86780417901166,-73.82672677193412,Shoe Store
67,Co-op City,40.87429419303012,-73.82993910812398,Stop and Shop,40.8805081,-73.8251382,Supermarket
68,Co-op City,40.87429419303012,-73.82993910812398,Bagels on Bartow,40.87028,-73.828611,Bagel Shop
69,Co-op City,40.87429419303012,-73.82993910812398,PEARTREE PLAZA MALL,40.88079962648702,-73.82368505269557,Shopping Mall
70,Co-op City,40.87429419303012,-73.82993910812398,Baskin-Robbins,40.86980056762695,-73.82946014404297,Ice Cream Shop
71,Co-op City,40.87429419303012,-73.82993910812398,DSW Designer Shoe Warehouse,40.8678309,-73.8270381,Shoe Store
72,Co-op City,40.87429419303012,-73.82993910812398,Starbucks,40.86561735082342,-73.82726323730006,Coffee Shop
73,Co-op City,40.87429419303012,-73.82993910812398,Dunkin',40.86780008007166,-73.8333645677676,Donut Shop
74,Co-op City,40.87429419303012,-73.82993910812398,Marshalls,40.868493455256,-73.8298282027244,Department Store
75,Co-op City,40.87429419303012,-73.82993910812398,Arby's,40.8704113,-73.828606,Fast Food Restaurant
76,Co-op City,40.87429419303012,-73.82993910812398,Pier 1 Imports,40.866860229788,-73.8275778293609,Furniture / Home Store
77,Co-op City,40.87429419303012,-73.82993910812398,The Garage,40.88216467197872,-73.82759319234759,Nightclub
78,Co-op City,40.87429419303012,-73.82993910812398,Bob's Discount Furniture,40.8668145,-73.827436,Furniture / Home Store
79,Co-op City,40.87429419303012,-73.82993910812398,The Children's Place,40.866972141895964,-73.82587946178818,Kids Store
80,Co-op City,40.87429419303012,-73.82993910812398,Popeyes Louisiana Kitchen,40.868609852793575,-73.8311248636084,Fried Chicken Joint
81,Co-op City,40.87429419303012,-73.82993910812398,Food Universe Marketplace,40.87673987981054,-73.82898048976519,Grocery Store
82,Co-op City,40.87429419303012,-73.82993910812398,7 eleven,40.870079040527344,-73.83220672607422,Convenience Store
83,Co-op City,40.87429419303012,-73.82993910812398,Claire's,40.868408203125,-73.82478332519531,Accessories Store
84,Co-op City,40.87429419303012,-73.82993910812398,Torrid,40.867559,-73.825149,Clothing Store
85,Co-op City,40.87429419303012,-73.82993910812398,Pizza Hut,40.8686218839239,-73.83380771265149,Pizza Place
86,Co-op City,40.87429419303012,-73.82993910812398,SUBWAY,40.868719,-73.83370699999999,Sandwich Place
87,Co-op City,40.87429419303012,-73.82993910812398,AT&T,40.86826790527491,-73.82484197616577,Mobile Phone Shop
88,Co-op City,40.87429419303012,-73.82993910812398,Dunkin',40.8697065,-73.8295177,Donut Shop
89,Co-op City,40.87429419303012,-73.82993910812398,Saks OFF 5TH,40.86572062,-73.82969211,Department Store
90,Co-op City,40.87429419303012,-73.82993910812398,Staples,40.867647,-73.828963,Paper / Office Supplies Store
91,Co-op City,40.87429419303012,-73.82993910812398,AMC Bay Plaza Cinema 13,40.866993771217054,-73.82508460459398,Movie Theater
92,Co-op City,40.87429419303012,-73.82993910812398,Chase Bank,40.867348,-73.827217,Bank
93,Co-op City,40.87429419303012,-73.82993910812398,Moe's Southwest Grill,40.86631,-73.83032,Mexican Restaurant
94,Co-op City,40.87429419303012,-73.82993910812398,Mattress Firm,40.868690490722656,-73.8260269165039,Mattress Store
95,Co-op City,40.87429419303012,-73.82993910812398,Mattress Firm,40.86882781982422,-73.83390808105469,Mattress Store
96,Co-op City,40.87429419303012,-73.82993910812398,GameStop,40.86786409498371,-73.82540995478442,Video Game Store
97,Co-op City,40.87429419303012,-73.82993910812398,Verizon,40.866683850467645,-73.82628383583449,Mobile Phone Shop
98,Co-op City,40.87429419303012,-73.82993910812398,Ashley HomeStore,40.867739,-73.828581,Furniture / Home Store
99,Co-op City,40.87429419303012,-73.82993910812398,Verizon,40.8664826,-73.8259775,Mobile Phone Shop
100,Co-op City,40.87429419303012,-73.82993910812398,Party City,40.866721011414036,-73.82841083168671,Miscellaneous Shop
101,Co-op City,40.87429419303012,-73.82993910812398,Burlington,40.866486,-73.826899,Department Store
102,Co-op City,40.87429419303012,-73.82993910812398,Townhouse Restaurant,40.876085887834265,-73.82886815052547,Restaurant
103,Co-op City,40.87429419303012,-73.82993910812398,McDonald's,40.86870592437685,-73.83058532145697,Fast Food Restaurant
104,Co-op City,40.87429419303012,-73.82993910812398,New York & Company,40.86577,-73.82981,Women's Store
105,Co-op City,40.87429419303012,-73.82993910812398,Haffen Park,40.87359183437905,-73.8385091455745,Park
106,Co-op City,40.87429419303012,-73.82993910812398,Men's Wearhouse,40.869281189996855,-73.83092614068846,Men's Store
107,Co-op City,40.87429419303012,-73.82993910812398,Golden Krust Caribbean Restaurant,40.880751611799155,-73.82378110077026,Caribbean Restaurant
108,Co-op City,40.87429419303012,-73.82993910812398,Forever 21,40.866463,-73.82951800000001,Clothing Store
109,Co-op City,40.87429419303012,-73.82993910812398,MTA MaBSTOA Bus Bx28 / Bx30 / Bx38 / MTA Bus Bx23/ BxM7/ Q50 at the Dreiser Loop / Co-op City Blvd (Section 1/2),40.875943195045075,-73.82940420195395,Bus Station
110,Co-op City,40.87429419303012,-73.82993910812398,Applebee's Grill + Bar,40.86618631,-73.82647786,American Restaurant
111,Co-op City,40.87429419303012,-73.82993910812398,Guang Hui Chinese Restaurant,40.876651,-73.829092,Chinese Restaurant
112,Co-op City,40.87429419303012,-73.82993910812398,Walgreens,40.8808708190918,-73.82460021972656,Pharmacy
113,Co-op City,40.87429419303012,-73.82993910812398,GREEN WAY IN CO OP CITY,40.87454754839479,-73.82618915642101,Trail
114,Co-op City,40.87429419303012,-73.82993910812398,MTA MaBSTOA Bus Bx23 / Bx30 / Bx38 / Q50 at Donizetti Place & Baychester Ave (Section 1),40.87618793183889,-73.833838139328,Bus Station
115,Co-op City,40.87429419303012,-73.82993910812398,P.C. Richard & Son,40.86811787434579,-73.83059312471943,Electronics Store
116,Co-op City,40.87429419303012,-73.82993910812398,Footaction,40.866459004326025,-73.82657743444024,Shoe Store
117,Co-op City,40.87429419303012,-73.82993910812398,Jimmy Jazz,40.87328580179024,-73.82436990737915,Accessories Store
118,Co-op City,40.87429419303012,-73.82993910812398,Ramada by Wyndham Bronx,40.879865,-73.831504,Hotel
119,Co-op City,40.87429419303012,-73.82993910812398,Kmart,40.86646442,-73.8294637,Department Store
120,Co-op City,40.87429419303012,-73.82993910812398,City Island Marina,40.874597046210496,-73.83722261852064,Harbor / Marina
121,Co-op City,40.87429419303012,-73.82993910812398,24 Hour Fitness,40.86781839234004,-73.82498414619204,Gym / Fitness Center
122,Co-op City,40.87429419303012,-73.82993910812398,Haffen Park Pool,40.873687744140625,-73.83916473388672,Pool
123,Co-op City,40.87429419303012,-73.82993910812398,China Inn Buffet,40.880815999999996,-73.824963,Buffet
124,Co-op City,40.87429419303012,-73.82993910812398,Modell's Sporting Goods,40.867080780477885,-73.82567456237783,Sporting Goods Shop
125,Co-op City,40.87429419303012,-73.82993910812398,City Pizza,40.8808708190918,-73.82460021972656,Pizza Place
126,Co-op City,40.87429419303012,-73.82993910812398,Co-Op City Laundromat,40.8808708190918,-73.82460021972656,Laundromat
127,Co-op City,40.87429419303012,-73.82993910812398,Hungry Howie's,40.880556457550355,-73.8237710171732,Pizza Place
128,Co-op City,40.87429419303012,-73.82993910812398,Blok Work Studio,40.881795000000004,-73.82685,Music Venue
129,Co-op City,40.87429419303012,-73.82993910812398,Basics Footgear,40.866988,-73.825358,Shoe Store
130,Co-op City,40.87429419303012,-73.82993910812398,Thru-way Pizza & Grill,40.882481,-73.829751,Pizza Place
131,Co-op City,40.87429419303012,-73.82993910812398,Pelham Bay Plaza,40.867237416357796,-73.8241960604158,Department Store
132,Co-op City,40.87429419303012,-73.82993910812398,Journeys,40.865951,-73.830155,Shopping Mall
133,Co-op City,40.87429419303012,-73.82993910812398,City World Hyundai Service Center,40.8826904296875,-73.82916259765625,Auto Garage
134,Co-op City,40.87429419303012,-73.82993910812398,de reimer deli and grocery,40.88149294728297,-73.83572357419423,Deli / Bodega
135,Co-op City,40.87429419303012,-73.82993910812398,Royal Tropical Bakery,40.879996999999996,-73.83838100000001,Bakery
136,Co-op City,40.87429419303012,-73.82993910812398,Chinese Buffet,40.88053257622219,-73.82376206745879,Chinese Restaurant
137,Eastchester,40.887555677350775,-73.82780644716412,Fish & Ting,40.885656,-73.829197,Caribbean Restaurant
138,Eastchester,40.887555677350775,-73.82780644716412,Cozy Cottage Restaurant,40.88633207186384,-73.82761561924221,Diner
139,Eastchester,40.887555677350775,-73.82780644716412,Mario's Pizza,40.88862762439113,-73.83126012557018,Pizza Place
140,Eastchester,40.887555677350775,-73.82780644716412,Taco Bell,40.88302914904598,-73.82490116273638,Fast Food Restaurant
141,Eastchester,40.887555677350775,-73.82780644716412,Dyre Fish Market,40.889317642958616,-73.83145257358296,Seafood Restaurant
142,Eastchester,40.887555677350775,-73.82780644716412,Fairway Market,40.89176235395443,-73.82037622564654,Grocery Store
143,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.88538419291817,-73.8280987591753,Donut Shop
144,Eastchester,40.887555677350775,-73.82780644716412,Smashburger,40.890171687288685,-73.82058366950676,Burger Joint
145,Eastchester,40.887555677350775,-73.82780644716412,St. Paul's Church National Historic Site,40.89336013793945,-73.82593536376953,Historic Site
146,Eastchester,40.887555677350775,-73.82780644716412,Fairway Wines & Spirits,40.89161191917169,-73.8204496174189,Wine Shop
147,Eastchester,40.887555677350775,-73.82780644716412,Gourmet Express,40.890508467185455,-73.81759071296698,Café
148,Eastchester,40.887555677350775,-73.82780644716412,Panera Bread,40.8914937,-73.8190083,Bakery
149,Eastchester,40.887555677350775,-73.82780644716412,HomeGoods,40.890846,-73.8207991,Furniture / Home Store
150,Eastchester,40.887555677350775,-73.82780644716412,Kinetic Sports Club,40.89221928580828,-73.81810901930359,Gym
151,Eastchester,40.887555677350775,-73.82780644716412,Yumi Asian Bistro & Hibachi Steak House,40.89341523171208,-73.82032545549927,Asian Restaurant
152,Eastchester,40.887555677350775,-73.82780644716412,IHOP,40.89003347839588,-73.81958492731994,Breakfast Spot
153,Eastchester,40.887555677350775,-73.82780644716412,Rite Aid,40.881139,-73.823758,Pharmacy
154,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Restaurant,40.888488,-73.83108299999999,Caribbean Restaurant
155,Eastchester,40.887555677350775,-73.82780644716412,Dollar Tree,40.89356135604874,-73.82026271600698,Discount Store
156,Eastchester,40.887555677350775,-73.82780644716412,Shopwell Plaza,40.88414438691145,-73.83200095565496,Shopping Mall
157,Eastchester,40.887555677350775,-73.82780644716412,Dyre Deli Grocery,40.88823525219036,-73.8312823268945,Deli / Bodega
158,Eastchester,40.887555677350775,-73.82780644716412,Xing Lung Chinese Restaurant,40.8887854684858,-73.83122576835156,Chinese Restaurant
159,Eastchester,40.887555677350775,-73.82780644716412,BowlerLand,40.88601990111869,-73.82320747767668,Bowling Alley
160,Eastchester,40.887555677350775,-73.82780644716412,Five Guys,40.8939600669499,-73.82007992944773,Burger Joint
161,Eastchester,40.887555677350775,-73.82780644716412,The Garage,40.88216467197872,-73.82759319234759,Nightclub
162,Eastchester,40.887555677350775,-73.82780644716412,GameStop,40.89339494777863,-73.81979831212374,Video Game Store
163,Eastchester,40.887555677350775,-73.82780644716412,PEARTREE PLAZA MALL,40.88079962648702,-73.82368505269557,Shopping Mall
164,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.894053559836536,-73.82401608723755,Donut Shop
165,Eastchester,40.887555677350775,-73.82780644716412,Stop and Shop,40.8805081,-73.8251382,Supermarket
166,Eastchester,40.887555677350775,-73.82780644716412,Five Below,40.8927458,-73.8184962,Discount Store
167,Eastchester,40.887555677350775,-73.82780644716412,24 Hour Fitness,40.89229756193752,-73.82047365234841,Gym / Fitness Center
168,Eastchester,40.887555677350775,-73.82780644716412,Jimmy's Best Chinese Restaurant,40.8841792178673,-73.83268490851218,Asian Restaurant
169,Eastchester,40.887555677350775,-73.82780644716412,Wingstop,40.891268,-73.819114,Wings Joint
170,Eastchester,40.887555677350775,-73.82780644716412,SUBWAY,40.88386154174805,-73.83301544189453,Sandwich Place
171,Eastchester,40.887555677350775,-73.82780644716412,Columbus Diner,40.89446524525078,-73.82424218679706,Diner
172,Eastchester,40.887555677350775,-73.82780644716412,Wendy’s,40.88959742209178,-73.81994292140007,Fast Food Restaurant
173,Eastchester,40.887555677350775,-73.82780644716412,GNC,40.8924560546875,-73.81944274902344,Supplement Shop
174,Eastchester,40.887555677350775,-73.82780644716412,Lane Bryant,40.891329,-73.821005,Women's Store
175,Eastchester,40.887555677350775,-73.82780644716412,Pelham Manor Shopping Plaza,40.8922573067517,-73.81776143990406,Shopping Mall
176,Eastchester,40.887555677350775,-73.82780644716412,Mingles,40.884145813963066,-73.83261297304038,Cocktail Bar
177,Eastchester,40.887555677350775,-73.82780644716412,Dyre Ave Diner,40.887968729082246,-73.83141284372412,Diner
178,Eastchester,40.887555677350775,-73.82780644716412,Marshalls,40.890873,-73.821115,Department Store
179,Eastchester,40.887555677350775,-73.82780644716412,T-Mobile,40.892861,-73.818548,Mobile Phone Shop
180,Eastchester,40.887555677350775,-73.82780644716412,The Vitamin Shoppe,40.8930603,-73.8193219,Supplement Shop
181,Eastchester,40.887555677350775,-73.82780644716412,Sally Beauty,40.89252471923828,-73.81951141357422,Cosmetics Shop
182,Eastchester,40.887555677350775,-73.82780644716412,McDonald's,40.88563631373264,-73.82683955509486,Fast Food Restaurant
183,Eastchester,40.887555677350775,-73.82780644716412,T-Mobile,40.8926726,-73.8185913,Mobile Phone Shop
184,Eastchester,40.887555677350775,-73.82780644716412,Royal Caribbean Bakery,40.888249,-73.831661,Caribbean Restaurant
185,Eastchester,40.887555677350775,-73.82780644716412,Chase Bank,40.89247656015229,-73.81878152489662,Bank
186,Eastchester,40.887555677350775,-73.82780644716412,BP,40.89405892,-73.82426564,Gas Station
187,Eastchester,40.887555677350775,-73.82780644716412,Pimento Caribbean Restaurant,40.88436878845637,-73.83211203676869,Caribbean Restaurant
188,Eastchester,40.887555677350775,-73.82780644716412,CTown Supermarkets,40.88382057895575,-73.8327544927597,Grocery Store
189,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Restaurant,40.880751611799155,-73.82378110077026,Caribbean Restaurant
190,Eastchester,40.887555677350775,-73.82780644716412,4 Star Auto Glass,40.885905,-73.82732299999999,Automotive Shop
191,Eastchester,40.887555677350775,-73.82780644716412,Imperial beverage center,40.889146992600836,-73.82929692582755,Food & Drink Shop
192,Eastchester,40.887555677350775,-73.82780644716412,Walgreens,40.8808708190918,-73.82460021972656,Pharmacy
193,Eastchester,40.887555677350775,-73.82780644716412,"MTA MaBSTOA & Bee-Line Bus: (Bx16, BL 52, 55)",40.88800860085501,-73.83133279875986,Bus Station
194,Eastchester,40.887555677350775,-73.82780644716412,FedEx Ship Center,40.895506,-73.82764,Shipping Store
195,Eastchester,40.887555677350775,-73.82780644716412,Pizza Place,40.88358790842587,-73.82407544012888,Pizza Place
196,Eastchester,40.887555677350775,-73.82780644716412,Shell,40.89152962994204,-73.8174939773084,Gas Station
197,Eastchester,40.887555677350775,-73.82780644716412,Modell's Sporting Goods,40.89257968049204,-73.81993080158198,Sporting Goods Shop
198,Eastchester,40.887555677350775,-73.82780644716412,BL & E Construction,40.892606,-73.83336800000001,Construction & Landscaping
199,Eastchester,40.887555677350775,-73.82780644716412,City Pizza,40.8808708190918,-73.82460021972656,Pizza Place
200,Eastchester,40.887555677350775,-73.82780644716412,Ramada by Wyndham Bronx,40.879865,-73.831504,Hotel
201,Eastchester,40.887555677350775,-73.82780644716412,Gormet Deli & Cafe,40.890461053103884,-73.81792370808928,Sandwich Place
202,Eastchester,40.887555677350775,-73.82780644716412,de reimer deli and grocery,40.88149294728297,-73.83572357419423,Deli / Bodega
203,Eastchester,40.887555677350775,-73.82780644716412,MTA MaBSTOA Bus Bx23 / Bx28 / Bx30 / Bx38 / Q50 at Co-op City Blvd & Baychester Ave (Section 1),40.879418720645106,-73.83197665214539,Bus Station
204,Eastchester,40.887555677350775,-73.82780644716412,Knuckleheads,40.891075,-73.81718199999999,Bar
205,Fieldston,40.89543742690383,-73.90564259591682,Wave Hill,40.900062189494726,-73.9124461576627,Garden
206,Fieldston,40.89543742690383,-73.90564259591682,Lloyd's Carrot Cake,40.894060199383176,-73.89652847601737,Bakery
207,Fieldston,40.89543742690383,-73.90564259591682,Tortoise And Hare,40.894121999999996,-73.89679,Sports Bar
208,Fieldston,40.89543742690383,-73.90564259591682,Riverdale Ave,40.890424929507866,-73.91024841803598,Plaza
209,Fieldston,40.89543742690383,-73.90564259591682,Bell Tower Park,40.88917798960079,-73.90833081276627,Park
210,Fieldston,40.89543742690383,-73.90564259591682,Yo-Burger,40.88733734314313,-73.9071843648891,Burger Joint
211,Fieldston,40.89543742690383,-73.90564259591682,Tin Marin,40.88707311362176,-73.90714828242368,Tapas Restaurant
212,Fieldston,40.89543742690383,-73.90564259591682,An Beal Bocht Cafe,40.88730309009836,-73.90502527528892,Bar
213,Fieldston,40.89543742690383,-73.90564259591682,Salvatore's of Soho,40.887632762259415,-73.90717756259086,Pizza Place
214,Fieldston,40.89543742690383,-73.90564259591682,Skyview Wines and Spirits,40.903420126082416,-73.90577158410362,Wine Shop
215,Fieldston,40.89543742690383,-73.90564259591682,Greek Express,40.88749950271757,-73.90726184172892,Greek Restaurant
216,Fieldston,40.89543742690383,-73.90564259591682,Broadway Joe's Pizza,40.8898981274626,-73.8985080809925,Pizza Place
217,Fieldston,40.89543742690383,-73.90564259591682,Wave Hill House,40.900086,-73.912527,Historic Site
218,Fieldston,40.89543742690383,-73.90564259591682,Tortoise and Hare Statue,40.89393751979629,-73.89612436294556,Public Art
219,Fieldston,40.89543742690383,-73.90564259591682,Jake’s Steakhouse,40.89163832603088,-73.89757290885106,Steakhouse
220,Fieldston,40.89543742690383,-73.90564259591682,Goodfella's Pizza,40.88712132107213,-73.90430120748528,Pizza Place
221,Fieldston,40.89543742690383,-73.90564259591682,Chase Bank,40.888089,-73.907921,Bank
222,Fieldston,40.89543742690383,-73.90564259591682,Barcelona Bites Gastro Club,40.889351,-73.899247,Lounge
223,Fieldston,40.89543742690383,-73.90564259591682,Rolen Bagels,40.88662386774234,-73.90716818359404,Bagel Shop
224,Fieldston,40.89543742690383,-73.90564259591682,Blackstone Bar & Grill,40.887253200116284,-73.9072508524159,Bar
225,Fieldston,40.89543742690383,-73.90564259591682,Burrito Shop,40.88970321678889,-73.89850865735627,Mexican Restaurant
226,Fieldston,40.89543742690383,-73.90564259591682,New Riverdale Deli,40.887269605085706,-73.90512674452026,Sandwich Place
227,Fieldston,40.89543742690383,-73.90564259591682,Starbucks,40.890105,-73.900758,Coffee Shop
228,Fieldston,40.89543742690383,-73.90564259591682,Fenwick's Bar & Grill,40.88717029252308,-73.90452576720683,Bar
229,Fieldston,40.89543742690383,-73.90564259591682,Dunkin',40.89016170726231,-73.89839903612506,Donut Shop
230,Fieldston,40.89543742690383,-73.90564259591682,Jasper's Deli,40.88719570739203,-73.90458767621406,Deli / Bodega
231,Fieldston,40.89543742690383,-73.90564259591682,Tiny's Diner,40.8866525233077,-73.90722113692334,Diner
232,Fieldston,40.89543742690383,-73.90564259591682,Wells Fargo Bank,40.887013098817796,-73.90743121504784,Bank
233,Fieldston,40.89543742690383,-73.90564259591682,SUBWAY,40.890145000000004,-73.89850600000001,Sandwich Place
234,Fieldston,40.89543742690383,-73.90564259591682,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza
235,Fieldston,40.89543742690383,-73.90564259591682,Santa Fe Grill & Bar,40.89147882667728,-73.89766062927612,Mexican Restaurant
236,Fieldston,40.89543742690383,-73.90564259591682,Riverside Drive,40.896507486527454,-73.90826091791374,River
237,Fieldston,40.89543742690383,-73.90564259591682,Burger King,40.89121949532642,-73.89788103173487,Fast Food Restaurant
238,Fieldston,40.89543742690383,-73.90564259591682,Alba Portable Oxygen Concentrator,40.893021999999995,-73.9104,Medical Supply Store
239,Fieldston,40.89543742690383,-73.90564259591682,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service
