,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Marble Hill,40.87655077879964,-73.91065965862981,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio
1,Marble Hill,40.87655077879964,-73.91065965862981,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place
2,Marble Hill,40.87655077879964,-73.91065965862981,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner
3,Marble Hill,40.87655077879964,-73.91065965862981,Arturo's,40.87441177110231,-73.91027100981574,Pizza Place
4,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop
5,Marble Hill,40.87655077879964,-73.91065965862981,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant
6,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin',40.87713584201589,-73.90666550701411,Donut Shop
7,Marble Hill,40.87655077879964,-73.91065965862981,Baker Athletic Complex,40.87206097197959,-73.91487585478518,Athletics & Sports
8,Marble Hill,40.87655077879964,-73.91065965862981,ALDI,40.8778363,-73.9046557,Supermarket
9,Marble Hill,40.87655077879964,-73.91065965862981,Astral Fitness & Wellness Center,40.87670526507199,-73.90637207670373,Gym
10,Marble Hill,40.87655077879964,-73.91065965862981,El Malecon,40.87933806746814,-73.90445707056641,Caribbean Restaurant
11,Marble Hill,40.87655077879964,-73.91065965862981,Indian Road Café,40.87292174447656,-73.91845881138549,Café
12,Marble Hill,40.87655077879964,-73.91065965862981,Garden Gourmet Market,40.88135023917183,-73.90338943716417,Gourmet Shop
13,Marble Hill,40.87655077879964,-73.91065965862981,The Bronx Public,40.87837659295958,-73.90348117090952,Pub
14,Marble Hill,40.87655077879964,-73.91065965862981,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store
15,Marble Hill,40.87655077879964,-73.91065965862981,Loeser's Delicatessen,40.879111,-73.905693,Sandwich Place
16,Marble Hill,40.87655077879964,-73.91065965862981,Inwood Hill Park Peninsula,40.873752744342916,-73.91997968655967,Scenic Lookout
17,Marble Hill,40.87655077879964,-73.91065965862981,Blink Fitness,40.877271495944626,-73.90559491338075,Gym
18,Marble Hill,40.87655077879964,-73.91065965862981,El Economico Restaurant,40.87933018698782,-73.90459710835415,Spanish Restaurant
19,Marble Hill,40.87655077879964,-73.91065965862981,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium
20,Marble Hill,40.87655077879964,-73.91065965862981,Picante Picante Mexican Restaurant,40.878252,-73.902936,Mexican Restaurant
21,Marble Hill,40.87655077879964,-73.91065965862981,Sugarboy Bakery Cafe,40.877947999999996,-73.90286,Bakery
22,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.873754554218515,-73.90861305343668,Coffee Shop
23,Marble Hill,40.87655077879964,-73.91065965862981,Park Terrace Deli,40.87133523036428,-73.91445022648493,Deli / Bodega
24,Marble Hill,40.87655077879964,-73.91065965862981,Muscota Marsh,40.87315174368968,-73.91853739645013,Park
25,Marble Hill,40.87655077879964,-73.91065965862981,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,Pizza Place
26,Marble Hill,40.87655077879964,-73.91065965862981,Guacamole,40.869659000000006,-73.916736,Mexican Restaurant
27,Marble Hill,40.87655077879964,-73.91065965862981,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store
28,Marble Hill,40.87655077879964,-73.91065965862981,Vitamin Shoppe,40.87716,-73.905632,Supplement Shop
29,Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
30,Marble Hill,40.87655077879964,-73.91065965862981,Leila's Hand Dipped Chocolate,40.879540999999996,-73.905327,Candy Store
31,Marble Hill,40.87655077879964,-73.91065965862981,Indian Road Playground,40.87180127827139,-73.9198711812677,Playground
32,Marble Hill,40.87655077879964,-73.91065965862981,Moss Café: Farm-To-Table Restaurant and Coffee Shop,40.88526883230445,-73.91010325139408,Café
33,Marble Hill,40.87655077879964,-73.91065965862981,Five Below,40.8772564,-73.9049384,Discount Store
34,Marble Hill,40.87655077879964,-73.91065965862981,Cafe Tabaco y Ron,40.86901579447504,-73.9157760815094,Lounge
35,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.878464979323944,-73.9055176422437,Sandwich Place
36,Marble Hill,40.87655077879964,-73.91065965862981,Siam Square,40.8787962348852,-73.91670090763066,Thai Restaurant
37,Marble Hill,40.87655077879964,-73.91065965862981,Q'Kachapa,40.880005888670006,-73.9041570896363,Spanish Restaurant
38,Marble Hill,40.87655077879964,-73.91065965862981,Baskin-Robbins,40.87714929478882,-73.90665810372622,Ice Cream Shop
39,Marble Hill,40.87655077879964,-73.91065965862981,Lucky Star Chinese Restaurant,40.86964790014166,-73.90350800952127,Chinese Restaurant
40,Marble Hill,40.87655077879964,-73.91065965862981,Foodtown of Riverdale,40.878524,-73.905296,Grocery Store
41,Marble Hill,40.87655077879964,-73.91065965862981,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy
42,Marble Hill,40.87655077879964,-73.91065965862981,Inwood Hills Spirits And Wine Room,40.8702949101518,-73.9154800975842,Wine Shop
43,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.8746665302951,-73.9095858429637,Sandwich Place
44,Marble Hill,40.87655077879964,-73.91065965862981,Brown Sugar,40.86988290490449,-73.91558637557614,Cuban Restaurant
45,Marble Hill,40.87655077879964,-73.91065965862981,GameStop,40.874266802124836,-73.90934218062803,Video Game Store
46,Marble Hill,40.87655077879964,-73.91065965862981,Parrilla Latina,40.87747294351472,-73.90607346968568,Steakhouse
47,Marble Hill,40.87655077879964,-73.91065965862981,Gold Mine Cafe,40.87891576866267,-73.90469763627074,Café
48,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin',40.879359,-73.9050772,Donut Shop
49,Marble Hill,40.87655077879964,-73.91065965862981,The Local,40.87855275865213,-73.90346176628925,Bar
50,Marble Hill,40.87655077879964,-73.91065965862981,The Children's Place,40.873671591133125,-73.90815619608166,Kids Store
51,Marble Hill,40.87655077879964,-73.91065965862981,Ewen Park,40.88173532177105,-73.90997283520662,Park
52,Marble Hill,40.87655077879964,-73.91065965862981,Henry Hudson Memorial Park,40.8807484604287,-73.91918989994824,Park
53,Marble Hill,40.87655077879964,-73.91065965862981,Rite Aid,40.878349,-73.917611,Pharmacy
54,Marble Hill,40.87655077879964,-73.91065965862981,MyUnique,40.88196572342435,-73.90358396335206,Thrift / Vintage Store
55,Marble Hill,40.87655077879964,-73.91065965862981,Chase Bank,40.878666,-73.91724,Bank
56,Marble Hill,40.87655077879964,-73.91065965862981,Enterprise Rent-A-Car,40.879866093214,-73.90384738148896,Rental Car Location
57,Marble Hill,40.87655077879964,-73.91065965862981,Little Caesars Pizza,40.88000167064909,-73.90413957385358,Pizza Place
58,Marble Hill,40.87655077879964,-73.91065965862981,GNC,40.880013,-73.90440799999999,Supplement Shop
59,Marble Hill,40.87655077879964,-73.91065965862981,Stairing Is Caring,40.86977743640557,-73.9166900555486,Trail
60,Marble Hill,40.87655077879964,-73.91065965862981,Silhouette Restaurant & Lounge,40.88070643866,-73.90268654351613,Latin American Restaurant
61,Marble Hill,40.87655077879964,-73.91065965862981,IHOP,40.880422088659074,-73.90401864379297,Breakfast Spot
62,Marble Hill,40.87655077879964,-73.91065965862981,Carrot Top Pastries,40.86931876074507,-73.9164306865981,Bakery
63,Marble Hill,40.87655077879964,-73.91065965862981,Stop & Shop,40.882048,-73.9021108,Supermarket
64,Marble Hill,40.87655077879964,-73.91065965862981,Twin Donut,40.87107675577189,-73.91447407600472,Donut Shop
65,Marble Hill,40.87655077879964,-73.91065965862981,Empire19,40.87861197081991,-73.91732198083211,Asian Restaurant
66,Marble Hill,40.87655077879964,-73.91065965862981,Ben's Market Basket,40.878591047927394,-73.9174855636529,Grocery Store
67,Marble Hill,40.87655077879964,-73.91065965862981,Caridad Spanish Restaurant,40.871832496774495,-73.90670025930685,Spanish Restaurant
68,Marble Hill,40.87655077879964,-73.91065965862981,1929 Boathouse,40.87358563852678,-73.91816168907071,Harbor / Marina
69,Marble Hill,40.87655077879964,-73.91065965862981,MaBSTOA Bus Depot - Kingsbridge (Bronx Division),40.87031648616502,-73.913494348526,Bus Station
70,Marble Hill,40.87655077879964,-73.91065965862981,MTA Bus Operations Depot - Kingsbridge,40.86970138549805,-73.91194152832031,Bus Station
71,Marble Hill,40.87655077879964,-73.91065965862981,Ming Moon Buffet,40.86996841430664,-73.9152603149414,Chinese Restaurant
72,Marble Hill,40.87655077879964,-73.91065965862981,Bike MS New York City - Inwood Hill Rest Stop,40.87283852562406,-73.91930224528193,Park
73,Marble Hill,40.87655077879964,-73.91065965862981,Arlington Avenue & West 232nd Street,40.88401563216687,-73.91252232171007,Intersection
74,Marble Hill,40.87655077879964,-73.91065965862981,Spuyten Duyvil Creek,40.87362586210354,-73.9201633990417,River
75,Marble Hill,40.87655077879964,-73.91065965862981,Waterfront DSNY,40.86847530832377,-73.91168747355391,Scenic Lookout
76,Marble Hill,40.87655077879964,-73.91065965862981,La Catrina,40.86995978194631,-73.9039558462761,Mexican Restaurant
77,Marble Hill,40.87655077879964,-73.91065965862981,Jerome Park Reservoir,40.87258362206072,-73.90064260006244,Lake
78,Marble Hill,40.87655077879964,-73.91065965862981,Washington's Walk,40.87255460684972,-73.90056259601329,Park
79,Marble Hill,40.87655077879964,-73.91065965862981,Spuyten Duyvil Shorefront Park,40.87862004519057,-73.9217283337996,Park
80,Bay Ridge,40.625801065010656,-74.03062069353813,Pilo Arts Day Spa and Salon,40.62474788273414,-74.03059056940135,Spa
81,Bay Ridge,40.625801065010656,-74.03062069353813,Bagel Boy,40.627896,-74.029335,Bagel Shop
82,Bay Ridge,40.625801065010656,-74.03062069353813,Pegasus Cafe,40.623168349068536,-74.0311862390966,Breakfast Spot
83,Bay Ridge,40.625801065010656,-74.03062069353813,Ho' Brah Taco Joint,40.62295987421396,-74.03137094766794,Taco Place
84,Bay Ridge,40.625801065010656,-74.03062069353813,Mimi Nails,40.62257064456921,-74.03147660099737,Spa
85,Bay Ridge,40.625801065010656,-74.03062069353813,Leo's Casa Calamari,40.6242,-74.030931,Pizza Place
86,Bay Ridge,40.625801065010656,-74.03062069353813,Cocoa Grinder,40.623966776558476,-74.0308626813129,Juice Bar
87,Bay Ridge,40.625801065010656,-74.03062069353813,Karam,40.62293134278153,-74.02831552630435,Middle Eastern Restaurant
88,Bay Ridge,40.625801065010656,-74.03062069353813,Skin Institute of New York,40.627033,-74.02649224000001,Spa
89,Bay Ridge,40.625801065010656,-74.03062069353813,Georgian Dream Cafe and Bakery,40.625586,-74.030196,Caucasian Restaurant
90,Bay Ridge,40.625801065010656,-74.03062069353813,Peppino's,40.6298508137169,-74.02848135082027,Pizza Place
91,Bay Ridge,40.625801065010656,-74.03062069353813,Brooklyn Market,40.626939,-74.02994799999999,Grocery Store
92,Bay Ridge,40.625801065010656,-74.03062069353813,Windy City Ale House,40.62811715828623,-74.0291280171792,Sports Bar
93,Bay Ridge,40.625801065010656,-74.03062069353813,The Kettle Black,40.62283909856897,-74.03141082168587,Bar
94,Bay Ridge,40.625801065010656,-74.03062069353813,Nonno's Pizza,40.62164967557811,-74.03185368050534,Pizza Place
95,Bay Ridge,40.625801065010656,-74.03062069353813,A.L.C. Italian Grocery,40.62305051681447,-74.03122367666245,Grocery Store
96,Bay Ridge,40.625801065010656,-74.03062069353813,Coffee Rx,40.62211486513489,-74.03190841796363,Café
97,Bay Ridge,40.625801065010656,-74.03062069353813,HoM Bay Ridge,40.62184719696941,-74.03177563511296,Tea Room
98,Bay Ridge,40.625801065010656,-74.03062069353813,Salon Da Noi,40.6240184,-74.0250498,Cosmetics Shop
99,Bay Ridge,40.625801065010656,-74.03062069353813,Tuscany Grill,40.62291326029698,-74.03138652017468,Italian Restaurant
100,Bay Ridge,40.625801065010656,-74.03062069353813,Lamoza Hookah Lounge,40.62986503444392,-74.02849452703252,Hookah Bar
101,Bay Ridge,40.625801065010656,-74.03062069353813,Greenhouse Cafe,40.62954152835763,-74.02851357046862,American Restaurant
102,Bay Ridge,40.625801065010656,-74.03062069353813,Uncle Louie G's,40.62278367167344,-74.03141415087794,Ice Cream Shop
103,Bay Ridge,40.625801065010656,-74.03062069353813,Tanoreen,40.63072604075072,-74.02795355574881,Lebanese Restaurant
104,Bay Ridge,40.625801065010656,-74.03062069353813,Indoor Outdoor Gardener,40.623642,-74.024788,Flower Shop
105,Bay Ridge,40.625801065010656,-74.03062069353813,Elia Restaurant,40.62309044402409,-74.03115569866006,Greek Restaurant
106,Bay Ridge,40.625801065010656,-74.03062069353813,Little Cupcake Bakeshop,40.62002146472201,-74.03256713734747,Cupcake Shop
107,Bay Ridge,40.625801065010656,-74.03062069353813,RED OAK Restaurant & Bar & Hookah Lounge,40.625446614320815,-74.03024585189742,Hookah Bar
108,Bay Ridge,40.625801065010656,-74.03062069353813,Verrazano Vision,40.624434,-74.03041,Optical Shop
109,Bay Ridge,40.625801065010656,-74.03062069353813,Chadwick's Restaurant,40.621449623364306,-74.03196395076446,American Restaurant
110,Bay Ridge,40.625801065010656,-74.03062069353813,Blue Zoo Lounge,40.62502995433233,-74.03055409884608,Lounge
111,Bay Ridge,40.625801065010656,-74.03062069353813,Angel Gift Nail Spa,40.622481896565176,-74.0254939404373,Cosmetics Shop
112,Bay Ridge,40.625801065010656,-74.03062069353813,The Bookmark Shoppe,40.62457650083076,-74.0305618421461,Bookstore
113,Bay Ridge,40.625801065010656,-74.03062069353813,Blue Door Souvlakia,40.624567,-74.030311,Greek Restaurant
114,Bay Ridge,40.625801065010656,-74.03062069353813,Mimi Nails Spa,40.619651240345,-74.03263837597949,Spa
115,Bay Ridge,40.625801065010656,-74.03062069353813,Cebu' Bar & Bistro,40.62181234249646,-74.03172698590136,New American Restaurant
116,Bay Ridge,40.625801065010656,-74.03062069353813,Istanbul Bay,40.62584138197866,-74.02416608897755,Turkish Restaurant
117,Bay Ridge,40.625801065010656,-74.03062069353813,Bay Ridge Bakery,40.626927,-74.023384,Bakery
118,Bay Ridge,40.625801065010656,-74.03062069353813,Paneantico,40.61936769563803,-74.03281400048485,Bakery
119,Bay Ridge,40.625801065010656,-74.03062069353813,XIN,40.62508203621133,-74.0304936920825,Chinese Restaurant
120,Bay Ridge,40.625801065010656,-74.03062069353813,GameStop,40.622195328982905,-74.02720246900225,Video Game Store
121,Bay Ridge,40.625801065010656,-74.03062069353813,Nino's Pizza,40.61976265882881,-74.03263030980774,Pizza Place
122,Bay Ridge,40.625801065010656,-74.03062069353813,Rocco's Pizzeria,40.62680981774733,-74.02375894276747,Pizza Place
123,Bay Ridge,40.625801065010656,-74.03062069353813,Ponte Vecchio Restaurant,40.621227301638804,-74.02914271707449,Italian Restaurant
124,Bay Ridge,40.625801065010656,-74.03062069353813,E Noodle Cafe,40.621027020984364,-74.02658483553947,Noodle House
125,Bay Ridge,40.625801065010656,-74.03062069353813,Grand Sichuan House,40.62083973591678,-74.02680369151886,Chinese Restaurant
126,Bay Ridge,40.625801065010656,-74.03062069353813,Vesuvio Pizzeria & Restaurant,40.6325799,-74.02709569999999,Pizza Place
127,Bay Ridge,40.625801065010656,-74.03062069353813,Bean Post Pub,40.62868879016591,-74.02294012020647,Bar
128,Bay Ridge,40.625801065010656,-74.03062069353813,The Owl's Head,40.63045435397458,-74.02262332087135,Wine Bar
129,Bay Ridge,40.625801065010656,-74.03062069353813,Gino's Restaurant,40.62985865436447,-74.02254332082492,Italian Restaurant
130,Bay Ridge,40.625801065010656,-74.03062069353813,Shore Road Park,40.62435509203861,-74.04076733160625,Park
131,Bay Ridge,40.625801065010656,-74.03062069353813,Something Greek,40.630334433790225,-74.02831148537885,Greek Restaurant
132,Bay Ridge,40.625801065010656,-74.03062069353813,Vital Nutrition,40.62130878292833,-74.02911880029772,Pharmacy
133,Bay Ridge,40.625801065010656,-74.03062069353813,Taj Mahal,40.632373,-74.027193,Indian Restaurant
134,Bay Ridge,40.625801065010656,-74.03062069353813,Cream Coffee Shop,40.63321005717128,-74.02713623510421,Coffee Shop
135,Bay Ridge,40.625801065010656,-74.03062069353813,Starbucks,40.619260073370675,-74.03288331997678,Coffee Shop
136,Bay Ridge,40.625801065010656,-74.03062069353813,Ruzana,40.62224309439982,-74.02591474549075,Middle Eastern Restaurant
137,Bay Ridge,40.625801065010656,-74.03062069353813,Bombay Grill,40.622371,-74.03179899999999,Indian Restaurant
138,Bay Ridge,40.625801065010656,-74.03062069353813,Arirang Hibachi Steakhouse,40.62116794545947,-74.02929930965014,Japanese Restaurant
139,Bay Ridge,40.625801065010656,-74.03062069353813,Pipin's Pop Up,40.62027900515759,-74.03222987876792,Irish Pub
140,Bay Ridge,40.625801065010656,-74.03062069353813,Pizza Wagon,40.621281034475004,-74.02642458493247,Pizza Place
141,Bay Ridge,40.625801065010656,-74.03062069353813,H & L Bagels,40.621624684758785,-74.03183112853934,Bagel Shop
142,Bay Ridge,40.625801065010656,-74.03062069353813,Century 21 Department Store,40.621361,-74.026993,Department Store
143,Bay Ridge,40.625801065010656,-74.03062069353813,Chopstix Restaurant,40.62267036744017,-74.0254650399946,Asian Restaurant
144,Bay Ridge,40.625801065010656,-74.03062069353813,Royal Restaurant,40.62835526387951,-74.02305661248653,Diner
145,Bay Ridge,40.625801065010656,-74.03062069353813,Kaleidoscope Toy Store,40.622179846597675,-74.03164945621701,Toy / Game Store
146,Bay Ridge,40.625801065010656,-74.03062069353813,Brooklyn Beet Company,40.63334350303987,-74.02696876949523,American Restaurant
147,Bay Ridge,40.625801065010656,-74.03062069353813,DII (Deals and Discounts Store #29),40.621941586790875,-74.02866517672703,Department Store
148,Bay Ridge,40.625801065010656,-74.03062069353813,Pink & White Nails,40.622532797931896,-74.03146307176664,Spa
149,Bay Ridge,40.625801065010656,-74.03062069353813,Top Thai,40.62323607887372,-74.02817264059682,Thai Restaurant
150,Bay Ridge,40.625801065010656,-74.03062069353813,Skinflints Restaurant,40.62654807481846,-74.02394919381575,Pub
151,Bay Ridge,40.625801065010656,-74.03062069353813,86 Noodles,40.622572519884045,-74.02842260569763,Chinese Restaurant
152,Bay Ridge,40.625801065010656,-74.03062069353813,Sofia Restorante Italiano,40.62484745920055,-74.03052232818622,Italian Restaurant
153,Bay Ridge,40.625801065010656,-74.03062069353813,MATTER,40.63068961509084,-74.02825000155805,Cocktail Bar
154,Bay Ridge,40.625801065010656,-74.03062069353813,Spa Me Inc.,40.629992,-74.022149,Spa
155,Bay Ridge,40.625801065010656,-74.03062069353813,The Burger Bistro,40.6330893316755,-74.02706373422272,Burger Joint
156,Bay Ridge,40.625801065010656,-74.03062069353813,Harbor Fitness,40.61779715448358,-74.0302906614112,Gym / Fitness Center
157,Bay Ridge,40.625801065010656,-74.03062069353813,Caffe Cafe,40.62494467196551,-74.03034216935802,Café
158,Bay Ridge,40.625801065010656,-74.03062069353813,The Lock Yard,40.61736777473677,-74.02964943412427,Beer Garden
159,Bay Ridge,40.625801065010656,-74.03062069353813,Istanbul Kitchen,40.62092998873342,-74.0252297870697,Halal Restaurant
160,Bay Ridge,40.625801065010656,-74.03062069353813,Giacomo's Wood Fired Pizza & Trattoria,40.62853486510589,-74.02905124266296,Italian Restaurant
161,Bay Ridge,40.625801065010656,-74.03062069353813,Salud BKLYN,40.63339891645955,-74.02712669555167,Restaurant
162,Bay Ridge,40.625801065010656,-74.03062069353813,Suki Sushi Bay Ridge,40.61910674029615,-74.03284785146936,Japanese Restaurant
163,Bay Ridge,40.625801065010656,-74.03062069353813,Stewart's Restaurant,40.62169341051828,-74.02613685478663,Diner
164,Bay Ridge,40.625801065010656,-74.03062069353813,Bagel Schmagel,40.631145867883376,-74.02792126669459,Bagel Shop
165,Bay Ridge,40.625801065010656,-74.03062069353813,Latoue Nail Spa,40.6262390783683,-74.03001544766258,Spa
166,Bay Ridge,40.625801065010656,-74.03062069353813,ha ha chinese,40.618022230237116,-74.03030968368607,Chinese Restaurant
167,Bay Ridge,40.625801065010656,-74.03062069353813,David's Brisket House,40.627272,-74.023257,Sandwich Place
168,Bay Ridge,40.625801065010656,-74.03062069353813,Lucille Roberts,40.6199145,-74.028475,Gym
169,Bay Ridge,40.625801065010656,-74.03062069353813,Townhouse 275,40.61803762118631,-74.03361264495949,Cocktail Bar
170,Bay Ridge,40.625801065010656,-74.03062069353813,Victoria's Secret,40.62224,-74.027033,Lingerie Store
171,Bay Ridge,40.625801065010656,-74.03062069353813,Lobo Loco,40.62356257001225,-74.03104678221119,Mexican Restaurant
172,Bay Ridge,40.625801065010656,-74.03062069353813,Subway,40.622358,-74.031248,Sandwich Place
173,Bay Ridge,40.625801065010656,-74.03062069353813,Inaka,40.625140559775616,-74.03041782134507,Sushi Restaurant
174,Bay Ridge,40.625801065010656,-74.03062069353813,Tarboosh,40.631264,-74.022205,Hookah Bar
175,Bay Ridge,40.625801065010656,-74.03062069353813,The Hideout,40.622400284134045,-74.02550214075792,Bar
176,Bay Ridge,40.625801065010656,-74.03062069353813,The Pearl Room,40.62393563143695,-74.03097905585743,Seafood Restaurant
177,Bay Ridge,40.625801065010656,-74.03062069353813,Hazar Turkish Kebab,40.63105306844037,-74.02208671887094,Turkish Restaurant
178,Bay Ridge,40.625801065010656,-74.03062069353813,Zio Toto,40.62479085034183,-74.03055087900958,Italian Restaurant
179,Bay Ridge,40.625801065010656,-74.03062069353813,Sabrina's Day Spa,40.623894,-74.024622,Nail Salon
180,Bensonhurst,40.61100890202044,-73.99517998380729,Coco Nails,40.614735,-73.99462044239044,Cosmetics Shop
181,Bensonhurst,40.61100890202044,-73.99517998380729,Villabate Alba,40.616175751183334,-73.99315065794524,Bakery
182,Bensonhurst,40.61100890202044,-73.99517998380729,Villa Fiorita,40.611931,-73.997854,Italian Restaurant
183,Bensonhurst,40.61100890202044,-73.99517998380729,Jmart 新世界超市,40.610080337802934,-74.00122073773332,Supermarket
184,Bensonhurst,40.61100890202044,-73.99517998380729,il Colosseo,40.61222053559676,-73.9974361996248,Italian Restaurant
185,Bensonhurst,40.61100890202044,-73.99517998380729,Panino Rustico,40.61040974446631,-74.00310285413347,Italian Restaurant
186,Bensonhurst,40.61100890202044,-73.99517998380729,Pastosa,40.616021278632786,-73.99995393871517,Gourmet Shop
187,Bensonhurst,40.61100890202044,-73.99517998380729,Il Fornaretto Bakery,40.613940136924604,-73.99935895452214,Bakery
188,Bensonhurst,40.61100890202044,-73.99517998380729,Bagels plus,40.615630247823496,-73.99993590549686,Bagel Shop
189,Bensonhurst,40.61100890202044,-73.99517998380729,Lioni Italian Heroes,40.61575687459769,-74.00489937881197,Sandwich Place
190,Bensonhurst,40.61100890202044,-73.99517998380729,Romeo Brothers Meats and Foods,40.61584244942408,-74.00482470693659,Food
191,Bensonhurst,40.61100890202044,-73.99517998380729,Bagel Town,40.61019916148078,-73.98950989286807,Bagel Shop
192,Bensonhurst,40.61100890202044,-73.99517998380729,Lenny's Pizza,40.60490837787233,-73.99871296726626,Pizza Place
193,Bensonhurst,40.61100890202044,-73.99517998380729,Blue Agave Mexican Restaurant & Bar,40.617813,-73.998896,Mexican Restaurant
194,Bensonhurst,40.61100890202044,-73.99517998380729,Wine Outlet and Liquor,40.609489947417494,-74.00591012542102,Liquor Store
195,Bensonhurst,40.61100890202044,-73.99517998380729,King's Kitchen,40.603843670696406,-73.99695955432104,Cantonese Restaurant
196,Bensonhurst,40.61100890202044,-73.99517998380729,Grotta Azzurra,40.603611,-73.99538100000001,Pizza Place
197,Bensonhurst,40.61100890202044,-73.99517998380729,Tasty Bagels,40.60846159213572,-74.00465706794076,Bagel Shop
198,Bensonhurst,40.61100890202044,-73.99517998380729,Em Vietnamese Restaurant,40.608544070570744,-74.00476505815449,Vietnamese Restaurant
199,Bensonhurst,40.61100890202044,-73.99517998380729,Rimini Pastry Shoppe,40.611634818730415,-73.98386460955626,Bakery
200,Bensonhurst,40.61100890202044,-73.99517998380729,Spicy Bampa,40.61646797371895,-73.99296675268025,Chinese Restaurant
201,Bensonhurst,40.61100890202044,-73.99517998380729,Orchid Dynasty,40.614022781810874,-74.00056726978333,Chinese Restaurant
202,Bensonhurst,40.61100890202044,-73.99517998380729,New Dyker Restaurant,40.60768352887055,-74.00215427872918,Diner
203,Bensonhurst,40.61100890202044,-73.99517998380729,Tenzan,40.6152654172336,-73.99404636075737,Sushi Restaurant
204,Bensonhurst,40.61100890202044,-73.99517998380729,Alaskan Sun Tanning,40.60783513345314,-74.00364010503723,Tanning Salon
205,Bensonhurst,40.61100890202044,-73.99517998380729,Hot Spot Nabe,40.61513,-73.994582,Shabu-Shabu Restaurant
206,Bensonhurst,40.61100890202044,-73.99517998380729,Delacqua,40.604216455437815,-73.99745200137458,Spa
207,Bensonhurst,40.61100890202044,-73.99517998380729,Kasumi Sushi & BBQ Restaurant,40.60605,-74.001092,Japanese Restaurant
208,Bensonhurst,40.61100890202044,-73.99517998380729,Fuel Grill & Juice Bar,40.60688921205402,-74.00311512735574,Juice Bar
209,Bensonhurst,40.61100890202044,-73.99517998380729,Papa Pasquale,40.615536666254144,-74.00513683801918,Italian Restaurant
210,Bensonhurst,40.61100890202044,-73.99517998380729,Chris' Restaurant,40.60629224425881,-74.00110128414389,Eastern European Restaurant
211,Bensonhurst,40.61100890202044,-73.99517998380729,Frank And Sal's Prime Meats,40.61023238969865,-73.99922681436966,Butcher
212,Bensonhurst,40.61100890202044,-73.99517998380729,Tous Les Jour,40.60435768510481,-73.99765735970983,Bakery
213,Bensonhurst,40.61100890202044,-73.99517998380729,Planet Fitness,40.60456665351589,-73.99786101312996,Gym / Fitness Center
214,Bensonhurst,40.61100890202044,-73.99517998380729,Starbucks,40.60492502971137,-73.9986815620759,Coffee Shop
215,Bensonhurst,40.61100890202044,-73.99517998380729,Hand Pull Noodle & Dumpling House,40.61510256970509,-73.99422427946021,Noodle House
216,Bensonhurst,40.61100890202044,-73.99517998380729,Shiki Japanese Hibachi,40.606545000000004,-74.000928,Japanese Restaurant
217,Bensonhurst,40.61100890202044,-73.99517998380729,Prince Tea House,40.6038644412623,-73.9959904601351,Tea Room
218,Bensonhurst,40.61100890202044,-73.99517998380729,The Vitamin Shoppe,40.604762,-73.997645,Supplement Shop
219,Bensonhurst,40.61100890202044,-73.99517998380729,DaVinci's Pizzeria,40.618882,-73.990799,Pizza Place
220,Bensonhurst,40.61100890202044,-73.99517998380729,Chase Bank,40.60603152694499,-74.00008361497252,Bank
221,Bensonhurst,40.61100890202044,-73.99517998380729,Gus' American Grill,40.618061,-73.999539,Coffee Shop
222,Bensonhurst,40.61100890202044,-73.99517998380729,GNC,40.615728000000004,-73.993239,Supplement Shop
223,Bensonhurst,40.61100890202044,-73.99517998380729,Baskin-Robbins,40.61509744375493,-73.99395033291107,Ice Cream Shop
224,Bensonhurst,40.61100890202044,-73.99517998380729,Vivi Bubble Tea,40.60231190315835,-73.99431243359834,Bubble Tea Shop
225,Bensonhurst,40.61100890202044,-73.99517998380729,Carvel Ice Cream,40.609237914770006,-74.00610483421951,Ice Cream Shop
226,Bensonhurst,40.61100890202044,-73.99517998380729,New Ruans,40.60513670431751,-73.99902556161967,Chinese Restaurant
227,Bensonhurst,40.61100890202044,-73.99517998380729,Sweet House Drinks And Desserts,40.60291763540403,-73.99547275394062,Dessert Shop
228,Bensonhurst,40.61100890202044,-73.99517998380729,GNC,40.604089,-73.996813,Supplement Shop
229,Bensonhurst,40.61100890202044,-73.99517998380729,Chase Bank,40.6188574391169,-73.99010918650818,Bank
230,Bensonhurst,40.61100890202044,-73.99517998380729,Carvel Ice Cream,40.6153902801513,-73.99391964879203,Ice Cream Shop
